# index, id, name, non_attrition, attrition, _pos
2097,689901,School of Veterinary Medicine Warsaw,0,0,"array([-2.74805322,  5.83960918])"
2098,622112,Ceara State University,0,0,"array([-2.83854644,  5.6064905 ])"
2099,540847,Hoshi University,0,0,"array([-2.89115568,  5.54896653])"
2100,549139,Huntsman Cancer Institute,0,0,"array([-2.57755264,  5.901067  ])"
2101,555723,"Academy of Sciences, Budapest",0,0,"array([-1.76371984,  4.90065077])"
2102,556239,"Institute of Normal Physiology, Moscow",0,0,"array([-1.77777905,  5.7763165 ])"
2103,545368,University of Kanpur,0,0,"array([-2.59490741,  5.60574078])"
2104,541046,Virginia/Maryland Regional College of Veterinary Medicine,0,0,"array([-1.92646897,  5.43021734])"
2105,689790,Cayetano Heredia University,0,0,"array([-2.07390923,  5.75781885])"
2106,690004,"China Pharmaceutical University, Nanjing",0,0,"array([-2.01927056,  5.75149387])"
2107,545933,University of Chieti,0,0,"array([-2.62464102,  5.03109701])"
2108,556812,Sechenov Institute of Evolutionary Physiology and Biochemistry,0,0,"array([-1.864609  ,  4.90238071])"
2109,556068,"Hannover Medical School, Hannover",0,0,"array([-1.91759855,  5.76417825])"
2110,617663,University of Colima,0,0,"array([-1.64299006,  4.97524396])"
2111,621452,National Center for Biological Sciences,0,0,"array([-2.54870856,  5.50285967])"
2112,556240,"Institute of Nuclear Physics, Calcutta, India",0,0,"array([-2.34557728,  4.94533255])"
2113,555261,Illinois Medical Center,0,0,"array([-1.67041714,  5.1084997 ])"
2114,556175,Institute of Biotechnology,0,0,"array([-2.02362591,  4.97997416])"
2115,552880,Zhejiang Medical University,0,0,"array([-2.33056465,  5.20076268])"
2116,556467,Medical University of Sofia,0,0,"array([-1.90044185,  5.37561283])"
2117,549718,Southern National University,0,0,"array([-2.77884129,  5.02324653])"
2118,689982,East China Normal University,0,0,"array([-2.43442357,  5.74309165])"
2119,690018,Universidad Autonoma De Mexico,0,0,"array([-2.07211022,  5.13230276])"
2120,558914,"Univerzita Komenskeho, Slovakia",0,0,"array([-2.22713084,  4.78588572])"
2121,554743,Universita Vita-Salute San Raffaele,0,0,"array([-1.80845317,  5.16037628])"
2122,543386,University of Jodhpur,0,0,"array([-1.46638551,  5.25004761])"
2123,556195,"Institute of Experimental Medicine, St. Petersburg, Russia",0,0,"array([-1.76393473,  5.80838162])"
2124,557041,Universidad Nacional de La Plata,0,0,"array([-1.69422376,  5.68942229])"
2125,689939,Tamil Nadu Dr. MGR Medical University,0,0,"array([-2.11809226,  5.13189121])"
2126,556028,Georgian Academy of Sciences,0,0,"array([-2.16740382,  5.80658271])"
2127,545503,Babasaheb Bhimrao Ambedkar University,0,0,"array([-2.65277877,  5.44275677])"
2128,555422,National University of Tucuman,0,0,"array([-2.36957739,  5.21369111])"
2129,690008,Tbilisi State Medical University,0,0,"array([-1.84455388,  5.26135054])"
2130,557045,Universidad National of Colombia,0,0,"array([-2.55669894,  5.46891507])"
2131,689996,Topiwala National Medical College,0,0,"array([-2.34074849,  5.21982927])"
2132,690075,Tver State University,0,0,"array([-1.57313825,  5.50942577])"
2133,557110,University of Brescia,0,0,"array([-2.38161895,  5.72857183])"
2134,554762,University of Chernovtsy,0,0,"array([-1.84737761,  4.81909385])"
2135,557614,Tamilnadu Veterinary and Animal Sciences University,0,0,"array([-2.74005334,  6.06326696])"
2136,633836,Federal University of Espírito Santo,0,0,"array([-2.71131828,  6.10655045])"
2137,554759,University of Baria,0,0,"array([-1.713366  ,  5.29634571])"
2138,690136,LaSalle School of Medicine,0,0,"array([-1.51387329,  5.80328243])"
2139,542975,Jiangnan University,0,0,"array([-1.72261593,  5.57199352])"
2140,555792,Azabu University,0,0,"array([-2.09929639,  6.29240575])"
2141,557441,Federal University of Uberlandia,0,0,"array([-1.83467152,  6.21127381])"
2142,557329,Yokohama City University,0,0,"array([-2.53925513,  5.53317285])"
2143,557195,University of Osaka Prefecture,0,0,"array([-1.94509071,  6.05734477])"
2144,556543,National Institute of Public Health,0,0,"array([-1.53346888,  5.69673388])"
2145,689820,Institute of Biochemistry and Physiology of Microorganisms,0,0,"array([-2.90507944,  5.64413777])"
2146,558803,"Institute of Cancer Research, London",0,0,"array([-2.45523276,  5.78769198])"
2147,543124,William Harvey Research Institute at Barts,0,0,"array([-2.62127633,  6.12185767])"
2148,554519,Akita University,0,0,"array([-1.94236366,  5.14990406])"
2149,557316,Wonkwang University,0,0,"array([-2.66526974,  5.94681389])"
2150,556859,Southeastern University,0,0,"array([-2.85106764,  5.68962963])"
2151,557462,Harrison College,0,0,"array([-2.8157503 ,  5.63207607])"
2152,539580,Hyogo College of Medicine,0,0,"array([-1.90514717,  5.95732946])"
2153,554761,University of Central Lancashire,0,0,"array([-2.39209558,  5.15782826])"
2154,557920,Tokai University,0,0,"array([-1.82489268,  5.79301454])"
2155,689813,Instituto Venezolano de Investigaciones Cientificas,0,0,"array([-2.08353656,  5.0873513 ])"
2156,558635,University of Ulsan,0,0,"array([-2.59803173,  5.80083495])"
2157,558558,Guangxi Medical University,0,0,"array([-1.81452375,  6.04100911])"
2158,542349,Hebei Medical University,0,0,"array([-2.68135625,  5.41251353])"
2159,556827,Shanghai Medical Education,0,0,"array([-1.9979705 ,  5.32469821])"
2160,690083,Saba University School of Medicine,0,0,"array([-2.25137406,  4.65900914])"
2161,556547,"National Mental Health Research Center, Moscow",0,0,"array([-2.42768235,  4.90096274])"
2162,557174,University of Medicine and Pharmacy,0,0,"array([-2.45768622,  5.20454972])"
2163,556780,Sardar Patel University,0,0,"array([-3.00179389,  5.58788297])"
2164,555718,Academy of Science Minsk,0,0,"array([-2.31972389,  4.67809376])"
2165,554782,Welsh National School of Medicine,0,0,"array([-2.79430961,  4.9400818 ])"
2166,560009,Universidad de Montevideo,0,0,"array([-2.44311994,  6.16632396])"
2167,554615,Lithuanian Veterinary Academy,0,0,"array([-2.57451418,  5.58299172])"
2168,690114,University College Swansea,0,0,"array([-2.09349837,  4.64553263])"
2169,338,University of the Incarnate Word,5,1,"array([-2.04245989,  5.68270001])"
2170,557753,London Metropolitan University,0,0,"array([-2.01198205,  6.04401835])"
2171,523,Emporia State,2,1,"array([-2.3751483 ,  5.44390011])"
2172,556032,Glasgow Caledonian University,0,0,"array([-1.90165584,  5.08537579])"
2173,559788,Cornish College of the Arts,0,0,"array([-2.1710418 ,  6.14065383])"
2174,690005,University of Buckingham,0,0,"array([-2.39271224,  5.97228329])"
2175,542500,Chelyabinsk State Technical University,0,0,"array([-2.68372043,  5.27656167])"
2176,546411,Max Planck Institute for Astronomy,0,0,"array([-2.37618447,  5.03363064])"
2177,689846,Institute of Atmospheric Physics,0,0,"array([-2.48883124,  5.2914845 ])"
2178,558894,Institut de Physique du Globe de Paris,0,0,"array([-2.16671322,  5.01889289])"
2179,689872,"National Institute of Hydrogeology and Engineering Geology, Russia",0,0,"array([-2.41455202,  5.99559158])"
2180,557662,University of Nairobi,0,0,"array([-2.53568225,  5.46142329])"
2181,690059,Helmholtz Centre Potsdam,0,0,"array([-2.17135213,  6.03865377])"
2182,555875,"Central Aerological Observatory, Moscow",0,0,"array([-1.45672458,  5.5471128 ])"
2183,556436,Marine Hydrophysical Institute,0,0,"array([-1.83731249,  5.82657213])"
2184,557700,University of Western Brittany,0,0,"array([-2.63822512,  5.15876787])"
2185,556269,"Institute of the Physics of the Earth, Moscow",0,0,"array([-2.85921771,  5.72017773])"
2186,556209,"Institute of Geology, Beijing",0,0,"array([-1.7053657 ,  5.85577032])"
2187,689928,Centro de Investigación Científica y de Educación Superior de Ensenada,0,0,"array([-1.86666282,  5.08872844])"
2188,690129,Saint Petersburg Marine Technical University,0,0,"array([-1.82193176,  5.93858418])"
2189,558935,Solent University,0,0,"array([-1.74325715,  4.94721644])"
2190,556196,Institute of Experimental Meteorology,0,0,"array([-2.66453464,  5.99178967])"
2191,542164,Arctic and Antarctic Research Institute,0,0,"array([-1.5721312 ,  5.93168142])"
2192,557934,University of Sassari,0,0,"array([-1.91430931,  5.11729533])"
2193,557127,University of Extremadura,0,0,"array([-1.71431548,  5.21436887])"
2194,548137,University of St. Michael's College,0,0,"array([-2.35345247,  5.6000212 ])"
2195,547124,University of Cluj ton,0,0,"array([-1.72771818,  5.04348217])"
2196,690000,"Universitá G. d'Annunzio, Chieti-Pescara",0,0,"array([-1.79412096,  5.33051335])"
2197,556663,"Physical Research Laboratory, Ahmedabad",0,0,"array([-2.18040146,  5.86175143])"
2198,557180,University of Miskolc,0,0,"array([-1.65591527,  4.90817407])"
2199,689909,Institute of Geology and Geophysics,0,0,"array([-1.46997652,  5.00204789])"
2200,558630,LOCEAN,0,0,"array([-2.46299351,  4.88981591])"
2201,553540,All-Russian Geological Research Institute,0,0,"array([-2.55150041,  4.71796682])"
2202,555419,National University of Cuyo,0,0,"array([-2.18298597,  4.93728087])"
2203,166,Princeton Theological Seminary,67,14,"array([-2.05975862,  5.5915702 ])"
2204,634785,Karolinska University Hospital,0,0,"array([-1.63601653,  4.99833129])"
2205,557544,National School of Biological Sciences,0,0,"array([-2.06793678,  4.74983187])"
2206,556275,Institute of Virology,0,0,"array([-1.70633694,  4.85775299])"
2207,556074,Havana Advanced Institute Of Medical Sciences,0,0,"array([-2.56419945,  5.63817823])"
2208,556984,Thessaloniki Medical School,0,0,"array([-2.15953638,  5.98609833])"
2209,556661,Petrov Cancer Research Institutes Petersburg,0,0,"array([-2.66284851,  5.11399973])"
2210,138,Morehouse School of Medicine,0,0,"array([-2.54616226,  5.56100932])"
2211,556842,Sidi Mohamed Ben Abdellah University,0,0,"array([-1.94358099,  4.76012524])"
2212,557253,"University Of Veterinary Medicine, Hannover, Germany",0,0,"array([-1.83664701,  5.3052491 ])"
2213,559216,University Hospital of Lausanne,0,0,"array([-1.58250731,  5.63101411])"
2214,557836,Maharashtra University of Health Sciences,0,0,"array([-1.60782118,  5.57838177])"
2215,557095,"University of Agricultural Sciences, Bangalore, India",0,0,"array([-1.62818359,  5.41021164])"
2216,556205,"Institute Of Genetics, Beijing",0,0,"array([-1.65275747,  5.96885818])"
2217,557763,University of Glamorgan,0,0,"array([-2.34309833,  5.8210657 ])"
2218,558868,Universidad Austral de Chile,0,0,"array([-2.02487962,  4.85772797])"
2219,557718,University of Zimbabwe,0,0,"array([-2.36397628,  5.15929772])"
2220,556542,National Institute of Mental Health and Neuroscience,0,0,"array([-2.37876804,  5.25355356])"
2221,536887,"University of Arizona South, The",0,0,"array([-1.68645852,  4.89289577])"
2222,556517,Nagoya City University,0,0,"array([-2.31365988,  5.1527451 ])"
2223,559106,University of Yamanashi,0,0,"array([-2.3511082 ,  5.89880726])"
2224,555947,Defence Research and Development Establishment,0,0,"array([-1.82512601,  4.99283487])"
2225,557471,Institute for Genetics and Microorganisms,0,0,"array([-1.58336403,  4.95443994])"
2226,555911,City of London Polytechnic,0,0,"array([-1.50400559,  5.63404039])"
2227,633807,B.J. Medical College,0,0,"array([-2.41433866,  5.31226918])"
2228,558129,"National Institute of Hygiene, Warsaw, Poland",0,0,"array([-2.6858302 ,  4.96455144])"
2229,546090,Northeastern Ohio Universities,0,0,"array([-2.30486994,  4.73210144])"
2230,690011,Shanghai Medical School,0,0,"array([-2.34412982,  5.14722475])"
2231,689895,"Academy of Medical Sciences, United Kingdom",0,0,"array([-1.7933511 ,  5.82883191])"
2232,548891,Hamamatsu University,0,0,"array([-2.31132233,  5.86878071])"
2233,600212,Roswell Park Cancer Institute,0,0,"array([-2.50460008,  5.1560001 ])"
2234,689859,Universidad of Antioquia,0,0,"array([-2.47635346,  5.94285817])"
2235,556378,Lady Hardinge Medical College,0,0,"array([-2.44389671,  5.48536067])"
2236,557673,University of Rijeka,0,0,"array([-2.56245582,  5.74051437])"
2237,689881,"Medical Center for Postgraduate Education, Warsaw",0,0,"array([-2.49353125,  6.08861943])"
2238,555119,Cleveland Clinic,0,0,"array([-2.13096255,  5.88232629])"
2239,557208,University of Prince Edward Island,0,0,"array([-1.8955396 ,  5.45280316])"
2240,556354,"King Edward Medical University, Lahore",0,0,"array([-1.84304833,  5.7477768 ])"
2241,690110,Universidad del Valle,0,0,"array([-1.66917137,  5.64282305])"
2242,557843,Universidad Francisco Marroquin,0,0,"array([-1.92246385,  5.93052562])"
2243,555169,Dropsie College,0,0,"array([-1.59559047,  5.3689754 ])"
2244,678571,Xi'an Medical University,0,0,"array([-2.04830883,  6.03319014])"
2245,556278,"Institute of Virology, Glasgow",0,0,"array([-1.99995279,  6.11587947])"
2246,556224,Institute of Medical Sciences Banaras Hindu University,0,0,"array([-2.529505  ,  6.16096334])"
2247,634273,International Centre for Genetic Engineering and Biotechnology,0,0,"array([-2.93742229,  5.64046073])"
2248,689821,Henan Medical University,0,0,"array([-2.46371151,  5.47897504])"
2249,547567,Saga School of Medicine,0,0,"array([-2.63527539,  5.62454052])"
2250,556775,Sanjay Gandhi Postgraduate Institute of Medical Sciences,0,0,"array([-2.08866865,  5.19904903])"
2251,543429,Tianjin Medical University,0,0,"array([-1.88389397,  5.5878376 ])"
2252,607181,The John Innes Centre,0,0,"array([-1.79613978,  5.37986588])"
2253,555778,Armed Forces Medical College,0,0,"array([-1.76223369,  5.37889855])"
2254,689959,Gabrichevsky Research Institute of Epidemiology and Microbiology,0,0,"array([-1.81728943,  5.32004419])"
2255,689842,West China University of Medical Sciences,0,0,"array([-2.41367943,  5.44081914])"
2256,557015,Universidad Autonoma de Guadalajara,0,0,"array([-2.44508347,  5.35091453])"
2257,554611,Jordan University of Science And Technology,0,0,"array([-2.59930949,  5.40028994])"
2258,558880,Ehime University,0,0,"array([-2.07922718,  5.80401982])"
2259,558230,Grant Medical College and Sir JJ Group of Hospitals,0,0,"array([-1.84693712,  5.04228888])"
2260,557862,Universidad Maimonides,0,0,"array([-2.81237845,  5.03435296])"
2261,557908,Latvian Medical Academy,0,0,"array([-2.83848083,  5.13510128])"
2262,633878,Jichi Medical University,0,0,"array([-2.54852575,  5.26117826])"
2263,558429,Cedars-Sinai Medical Center,0,0,"array([-1.59869365,  5.69694725])"
2264,541781,University of Essen,0,0,"array([-1.92073043,  5.67960818])"
2265,556538,National Institute of Agronomy,0,0,"array([-1.60863642,  5.00759896])"
2266,690015,"Institute of Virology, Chinese Academy of Preventive Medicine",0,0,"array([-2.51894259,  5.17776466])"
2267,555304,Italy University,0,0,"array([-2.89732011,  5.48244731])"
2268,558167,University of Burdwan,0,0,"array([-2.61058153,  4.84951167])"
2269,689985,"University of Medicine, Hannover, Germany",0,0,"array([-2.59867402,  4.78078254])"
2270,557491,Jiwaji University,0,0,"array([-2.51997044,  4.73697997])"
2271,546760,"University of California, Hastings College of Law",0,0,"array([-2.52452001,  5.70238025])"
2272,560042,University of Lowa,0,0,"array([-1.68160067,  5.86849141])"
2273,625572,Concordia University-Montreal,0,0,"array([-2.28898051,  5.88895297])"
2274,556072,"Hartford Seminary College, Hartford",0,0,"array([-1.79111435,  5.64064932])"
2275,622214,West University of Timisoara,0,0,"array([-2.28080445,  5.032419  ])"
2276,615007,University of Nebraska at Kearney,0,0,"array([-1.44225147,  5.68567364])"
2277,557145,University of Ibadan,0,0,"array([-2.0215959 ,  5.63819346])"
2278,557252,University of Valladolid,0,0,"array([-2.1223598 ,  5.17955693])"
2279,557785,Universite de Lyon II,0,0,"array([-2.27283087,  4.72583967])"
2280,557815,Lehman College (CUNY),0,0,"array([-2.6694936 ,  5.81505239])"
2281,557263,University of Worcester,0,0,"array([-2.93530551,  5.33161055])"
2282,554769,University of Port Harcourt,0,0,"array([-2.46752096,  6.25494722])"
2283,557341,California University of Pennsylvania,0,0,"array([-2.59818811,  5.75789942])"
2284,557313,Wilmington College,0,0,"array([-2.34045555,  6.00391752])"
2285,537873,California State University System,0,0,"array([-2.64498582,  5.00997496])"
2286,560071,Western Connecticut State University,0,0,"array([-1.55083415,  6.02291182])"
2287,557396,Austin Peay State University,0,0,"array([-2.37851712,  6.00596758])"
